,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.725,,,19,british_adv_cruiser_152_gun_x4,2.475,2.575,0.725,,,19,kgeorge_gun_380_x4_b,1.72,1.795,0.725,0.68,,19,kgeorge_gun_380_x4,1.72,1.795,0.725,0.68,,19,kgeorge_gun_380_x4_c,1.72,1.795,0.725,0.68,,19/45,dreadnought_gun_305_x4,1.77,1.85,0.725,1.07,,19/45,dreadnought_gun_b_305_x4,1.77,1.85,0.725,1.07,,19/50,dreadnought_gun_c_305_x4,1.77,1.85,0.725,1,,19/45,dreadnought_gun_178_x4,3.23,3.39,0.725,0.77,,19/50,dreadnought_gun_178_x4,3.23,3.39,0.725,0.85,,19/50,agamemnon_gun_228_x4,2.85,2.99,0.725,0.86,,19/47,agamemnon_gun_b_228_x4,2.85,2.84,0.725,1.16,,19,warrior_gun_228_x4,2.85,2.99,0.725,0.72,,19,agamemnon_gun_305_x4,2.375,2.495,0.725,0.8,,19,irresistible_gun_305_x4,2.375,2.495,0.725,0.73,,19,hood_gun_380_x4,1.425,1.495,0.725,0.92,,19,didox_gun_cal133_x4,2.85,2.99,0.725,1.18,,,,,,0.725,,,19,dido_gun_cal200_x3,1.77,1.85,0.725,1.06,,19,dido_gun_cal133_x3,2.85,2.99,0.725,1.18,,19,kgeorge_gun_a_380_x4,1.72,1.795,0.725,0.68,,19,nelson_gun_152_x4,3.04,3.19,0.725,1.06,,19,nelson_gun_406_x4,1.425,1.495,0.725,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,kgeorge_gun_133_x1,3.515,3.6,1.05,0.98,,20,british_adv_cruiser_152_gun_x1,2.6,2.7,1.05,,,20,kgeorge_gun_380_x1_b,1.81,1.885,1.05,0.68,,20,kgeorge_gun_380_x1,1.81,1.885,1.05,0.68,,20,kgeorge_gun_380_x1_c,1.81,1.885,1.05,0.68,,20/45,dreadnought_gun_305_x1,1.86,1.94,1.05,1.06,,20/45,dreadnought_gun_b_305_x1,1.86,1.94,1.05,1.06,,20/50,dreadnought_gun_c_305_x1,1.86,1.94,1.05,1,,20/45,dreadnought_gun_178_x1,3.4,3.56,1.05,0.76,,20/50,dreadnought_gun_178_x1,3.4,3.56,1.05,0.84,,20/50,agamemnon_gun_228_x1,3,3.14,1.05,0.86,,20/47,agamemnon_gun_b_228_x1,3,3.14,1.05,0.95,,20,warrior_gun_228_x1,3,3.14,1.05,0.72,,20,agamemnon_gun_305_x1,2.5,2.61,1.05,0.8,,20,irresistible_gun_305_x1,2.5,2.61,1.05,0.73,,20,hood_gun_380_x1,1.5,1.57,1.05,0.9,,20,didox_gun_cal133_x1,3,3.14,1.05,1.18,,20,hood_gun_140_x1,4,4.18,1.05,0.74,,20,dido_gun_cal200_x1,1.86,1.94,1.05,1.06,,20,dido_gun_cal133_x1,3,3.14,1.05,1.18,,20,kgeorge_gun_a_380_x1,1.81,1.885,1.05,0.68,,20,nelson_gun_152_x1,3.2,3.35,1.05,0.9,,20,nelson_gun_406_x1,1.5,1.57,1.05,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,kgeorge_gun_133_x2,3.515,3.6,0.85,0.98,,20,british_adv_cruiser_152_gun_x2,2.6,2.7,0.85,,,20,kgeorge_gun_380_x2_b,1.81,1.885,0.85,0.68,,20,kgeorge_gun_380_x2,1.81,1.885,0.85,0.68,,20,kgeorge_gun_380_x2_c,1.81,1.885,0.85,0.68,,20/45,dreadnought_gun_305_x2,1.86,1.94,0.85,1.06,,20/45,dreadnought_gun_b_305_x2,1.86,1.94,0.85,1.06,,20/50,dreadnought_gun_c_305_x2,1.86,1.94,0.85,1,,20/45,dreadnought_gun_178_x2,3.4,3.56,0.85,0.76,,20/50,dreadnought_gun_178_x2,3.4,3.56,0.85,0.84,,20/50,agamemnon_gun_228_x2,3,3.14,0.85,0.86,,20/47,agamemnon_gun_b_228_x2,3,3.14,0.85,0.95,,20,warrior_gun_228_x2,3,3.14,0.85,0.72,,20,agamemnon_gun_305_x2,2.5,2.61,0.85,0.8,,20,irresistible_gun_305_x2,2.5,2.61,0.85,0.73,,20,hood_gun_380_x2,1.5,1.57,0.85,0.9,,20,didox_gun_cal133_x2,3,3.14,0.85,1.18,,20,hood_gun_140_x2,4,4.18,0.85,0.74,,20,dido_gun_cal200_x2,1.86,1.94,0.85,1.06,,20,dido_gun_cal133_x2,3,3.14,0.85,1.18,,20,kgeorge_gun_a_380_x2,1.81,1.885,0.85,0.68,,20,nelson_gun_152_x2,3.2,3.35,0.85,0.9,,20,nelson_gun_406_x2,1.5,1.57,0.85,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,kgeorge_gun_133_x3,3.515,3.6,0.7,0.98,,20,british_adv_cruiser_152_gun_x3,2.6,2.7,0.7,,,20,kgeorge_gun_380_x3_b,1.81,1.885,0.7,0.68,,20,kgeorge_gun_380_x3,1.81,1.885,0.7,0.68,,20,kgeorge_gun_380_x3_c,1.81,1.885,0.7,0.68,,20/45,dreadnought_gun_305_x3,1.86,1.94,0.7,1.06,,20/45,dreadnought_gun_b_305_x3,1.86,1.94,0.7,1.06,,20/50,dreadnought_gun_c_305_x3,1.86,1.94,0.7,1,,20/45,dreadnought_gun_178_x3,3.4,3.56,0.7,0.76,,20/50,dreadnought_gun_178_x3,3.4,3.56,0.7,0.84,,20/50,agamemnon_gun_228_x3,3,3.14,0.7,0.86,,20/47,agamemnon_gun_b_228_x3,3,3.14,0.7,1.15,,20,warrior_gun_228_x3,3,3.14,0.7,0.72,,20,agamemnon_gun_305_x3,2.5,2.61,0.7,0.8,,20,irresistible_gun_305_x3,2.5,2.61,0.7,0.73,,20,hood_gun_380_x3,1.5,1.57,0.7,0.9,,20,didox_gun_cal133_x3,3,3.14,0.7,1.18,,20,hood_gun_140_x3,4,4.18,0.7,0.74,,20,dido_gun_cal200_x3,1.86,1.94,0.7,1.06,,20,dido_gun_cal133_x3,3,3.14,0.7,1.18,,20,kgeorge_gun_a_380_x3,1.81,1.885,0.7,0.68,,20,nelson_gun_152_x3,3.2,3.35,0.7,0.9,,20,nelson_gun_406_x3,1.5,1.57,0.7,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.65,,,20,british_adv_cruiser_152_gun_x4,2.6,2.7,0.65,,,20,kgeorge_gun_380_x4_b,1.81,1.885,0.65,0.68,,20,kgeorge_gun_380_x4,1.81,1.885,0.65,0.68,,20,kgeorge_gun_380_x4_c,1.81,1.885,0.65,0.68,,20/45,dreadnought_gun_305_x4,1.86,1.94,0.65,1.06,,20/45,dreadnought_gun_b_305_x4,1.86,1.94,0.65,1.06,,20/50,dreadnought_gun_c_305_x4,1.86,1.94,0.65,1,,20/45,dreadnought_gun_178_x4,3.4,3.56,0.65,0.76,,20/50,dreadnought_gun_178_x4,3.4,3.56,0.65,0.84,,20/50,agamemnon_gun_228_x4,3,3.14,0.65,0.86,,20/47,agamemnon_gun_b_228_x4,3,3.14,0.65,1.15,,20,warrior_gun_228_x4,3,3.14,0.65,0.72,,20,agamemnon_gun_305_x4,2.5,2.61,0.65,0.8,,20,irresistible_gun_305_x4,2.5,2.61,0.65,0.73,,20,hood_gun_380_x4,1.5,1.57,0.65,0.9,,20,didox_gun_cal133_x4,3,3.14,0.65,1.18,,,,,,0.65,,,20,dido_gun_cal200_x3,1.86,1.94,0.65,1.06,,20,dido_gun_cal133_x3,3,3.14,0.65,1.18,,20,kgeorge_gun_a_380_x4,1.81,1.885,0.65,0.68,,20,nelson_gun_152_x4,3.2,3.35,0.65,1.06,,20,nelson_gun_406_x4,1.5,1.57,0.65,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DUTCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,de_Ruyter_gun_150_x1,0.5,0.675,0.92,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,de_Ruyter_gun_150_x2,0.5,0.675,0.7,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,de_Ruyter_gun_150_x3,0.5,0.675,0.55,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,de_Ruyter_gun_150_x4,0.5,0.675,0.5,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,de_Ruyter_gun_150_x1,0.7,0.875,1.45,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,de_Ruyter_gun_150_x2,0.7,0.875,1.08,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,de_Ruyter_gun_150_x3,0.7,0.875,0.83,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,de_Ruyter_gun_150_x4,0.7,0.875,0.74,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,de_Ruyter_gun_150_x1,0.9,1.075,1.7,1.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,de_Ruyter_gun_150_x2,0.9,1.075,1.28,1.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,de_Ruyter_gun_150_x3,0.9,1.075,1,1.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,de_Ruyter_gun_150_x4,0.9,1.075,0.85,1.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,de_Ruyter_gun_150_x1,1.1,1.275,1.25,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,de_Ruyter_gun_150_x2,1.1,1.275,0.95,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,de_Ruyter_gun_150_x3,1.1,1.275,0.75,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,de_Ruyter_gun_150_x4,1.1,1.275,0.68,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,de_Ruyter_gun_150_x1,1.3,1.475,1.185,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,de_Ruyter_gun_150_x2,1.3,1.475,0.86,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,de_Ruyter_gun_150_x3,1.3,1.475,0.66,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,de_Ruyter_gun_150_x4,1.3,1.475,0.6,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,de_Ruyter_gun_150_x1,1.5,1.675,1.21,1.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,de_Ruyter_gun_150_x2,1.5,1.675,0.9,1.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,de_Ruyter_gun_150_x3,1.5,1.675,0.705,1.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,de_Ruyter_gun_150_x4,1.5,1.675,0.64,1.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,de_Ruyter_gun_150_x1,1.7,1.875,1.17,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,de_Ruyter_gun_150_x2,1.7,1.875,0.88,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,de_Ruyter_gun_150_x3,1.7,1.875,0.69,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,de_Ruyter_gun_150_x4,1.7,1.875,0.63,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,de_Ruyter_gun_150_x1,1.9,2.075,1.1,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,de_Ruyter_gun_150_x2,1.9,2.075,0.82,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,de_Ruyter_gun_150_x3,1.9,2.075,0.64,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,de_Ruyter_gun_150_x4,1.9,2.075,0.58,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,de_Ruyter_gun_150_x1,2.1,2.275,1.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,de_Ruyter_gun_150_x2,2.1,2.275,0.9,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,de_Ruyter_gun_150_x3,2.1,2.275,0.68,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,de_Ruyter_gun_150_x4,2.1,2.275,0.63,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
